ticket_id,user_id,created_at,category
T49158,49158,2024-01-24,billing
T49165,49165,2024-02-11,billing
T49175,49175,2024-02-18,technical
T49178,49178,2024-01-26,billing
T49181,49181,2024-03-02,technical
T49194,49194,2024-01-26,technical
T49198,49198,2024-02-14,billing
T49219,49219,2024-01-22,billing
T49221,49221,2024-02-07,product
T49239,49239,2024-01-22,technical
T49256,49256,2024-03-18,technical
T49258,49258,2024-03-11,billing
T49275,49275,2024-02-27,product
T49283,49283,2024-03-26,technical
T49288,49288,2024-03-14,product
T49292,49292,2024-03-07,technical
T49313,49313,2024-01-08,technical
T49314,49314,2024-02-03,billing
T49315,49315,2024-03-09,technical
T49323,49323,2024-02-29,billing
T49325,49325,2024-02-06,technical
T49357,49357,2024-02-03,billing
T49374,49374,2024-03-26,technical
T49380,49380,2024-03-03,billing
T49386,49386,2024-02-05,billing
T49400,49400,2024-01-30,technical
T49408,49408,2024-03-08,billing
T49414,49414,2024-01-08,product
T49416,49416,2024-03-14,product
T49444,49444,2024-03-26,product
T49457,49457,2024-01-07,billing
T49464,49464,2024-03-16,technical
T49466,49466,2024-03-15,product
T49475,49475,2024-01-29,product
T49480,49480,2024-01-06,technical
T49515,49515,2024-03-26,billing
T49535,49535,2024-02-28,billing
T49537,49537,2024-02-22,technical
T49548,49548,2024-03-26,technical
T49551,49551,2024-02-03,technical
T49557,49557,2024-01-18,billing
T49576,49576,2024-02-06,product
T49580,49580,2024-01-17,product
T49618,49618,2024-02-11,technical
T49622,49622,2024-01-20,billing
T49695,49695,2024-02-23,technical
T49718,49718,2024-01-18,technical
T49720,49720,2024-03-23,product
T49723,49723,2024-02-04,technical
T49749,49749,2024-01-26,technical
T49761,49761,2024-02-24,technical
T49766,49766,2024-03-06,billing
T49772,49772,2024-02-09,product
T49785,49785,2024-02-03,billing
T49796,49796,2024-01-26,technical
T49805,49805,2024-01-15,technical
T49808,49808,2024-02-21,technical
T49837,49837,2024-03-06,billing
T49847,49847,2024-01-02,product
T49848,49848,2024-03-04,billing
T49853,49853,2024-03-21,billing
T49868,49868,2024-03-11,product
T49881,49881,2024-03-09,billing
T49884,49884,2024-01-13,technical
T49885,49885,2024-02-22,billing
T49888,49888,2024-02-14,product
T49929,49929,2024-01-21,technical
T49954,49954,2024-03-12,billing
T49958,49958,2024-01-29,product
T49968,49968,2024-03-15,technical
T49971,49971,2024-03-10,product
T49983,49983,2024-02-15,product
T49992,49992,2024-01-09,billing
T49997,49997,2024-02-09,billing
